ID,Is_Lead
NZ5GBHZK,0.12234175205230713
LCUC2LAJ,0.3604773283004761
DJDSU9D2,0.9763634204864502
647K6DBR,0.15744301676750183
7NFXVESK,0.2964712977409363
EWUWF25N,0.07376730442047119
7QKYPLA8,0.27751877903938293
XQVXWBNO,0.06509587168693542
CNWH4MVA,0.08412681519985199
AFJUJFQD,0.3083537817001343
QKMFDX9H,0.3676850199699402
YYMB5QBY,0.19970369338989258
IRY3SEX7,0.33011549711227417
CUAUZJH8,0.4296620488166809
JYFUYQF5,0.3239423930644989
I4NYEDFE,0.6576260328292847
M3RSPRGQ,0.5564927458763123
JIL3KWQN,0.27780622243881226
X4B5ZBWU,0.13864600658416748
AHYTHHSE,0.06730674207210541
E7EHQEQK,0.46398788690567017
FAMHAVN3,0.40870001912117004
CCGKCTR6,0.17703945934772491
6DTSELRV,0.16700522601604462
LU8X3G6O,0.4861541986465454
NPFDAUJY,0.0693017989397049
DR9PXCFU,0.03662122040987015
SHVZMWBV,0.2584865093231201
8TGXGZHX,0.40094491839408875
IKRSHJFW,0.35436978936195374
TYKRZDCP,0.37292689085006714
9IDA3L7P,0.32557982206344604
ASOWCMDB,0.1365959197282791
KZ5J2JGC,0.4093710780143738
D5UCFKTV,0.06631612032651901
2N8FFP7W,0.07142899185419083
SA36MTFS,0.06060727313160896
8UDMURUH,0.07466688752174377
7VSQV6QN,0.4072912931442261
IFUG9NC5,0.07197952270507812
EQXDLQRG,0.17545358836650848
JAR8YY9J,0.04798166826367378
BS4TAF6M,0.07057318836450577
WQJ9SPT9,0.13455168902873993
7QHT4ON2,0.1655859351158142
FNGPQN7B,0.35524213314056396
DDOMDZRU,0.5186015367507935
QYR9HXHP,0.24025340378284454
S4NGXFXY,0.03050021082162857
NOJ2KSCC,0.3421487808227539
ZD2JRUNB,0.3363426923751831
GZIPTSNN,0.08290039002895355
LCFYUVE9,0.5291761159896851
PPANVU9W,0.09018486738204956
DRPV9STB,0.2683108448982239
AFSPF3WZ,0.9961313009262085
GPXEUNND,0.22041180729866028
NSADMDSM,0.1543596386909485
CKWJU8RQ,0.43124663829803467
F7MNZSSU,0.09628067165613174
BDGVMPZY,0.45096880197525024
IA3MSRTR,0.24732542037963867
JD3WTPMG,0.35186585783958435
QT6DF6EW,0.3872358202934265
NVDEMCZ2,0.20221364498138428
9B6UTJVT,0.1772637963294983
U6QYES9J,0.04284020513296127
DZQPDSPS,0.38766688108444214
CRGXVSBF,0.08143898844718933
XIHJYS2V,0.6601600050926208
7X2MC5GZ,0.3520052433013916
ZBDVXTM5,0.07090329378843307
UUBQPBR5,0.1948738396167755
CUMZFBTD,0.604774534702301
E7QXYSQN,0.039384037256240845
6UQAJP48,0.24102087318897247
QHWB768Y,0.09803962707519531
R6RXMXOJ,0.19748681783676147
WXQGZG5K,0.03656691312789917
GCUFKLHG,0.0923372283577919
SJX4372M,0.07014064490795135
VGEAMUZZ,0.06959845125675201
ZWDXVKDF,0.22961270809173584
WGMRCYLR,0.07602309435606003
SI43K5CY,0.07738310098648071
DSNBS2RS,0.309309720993042
XIMZCKSR,0.3533826470375061
VEW9FXHT,0.0425267368555069
JZJHDDDJ,0.21827124059200287
4TYUR5HA,0.2773358225822449
UHCDFDRX,0.08059346675872803
E5QMOFUM,0.06968566030263901
PSNVWDZH,0.082455575466156
5IQSWONG,0.2677566409111023
CEAZEPY4,0.9943275451660156
2TNRJXRX,0.02998148277401924
BFROCARA,0.07751241326332092
GRTJMRKM,0.02181212790310383
6EDAM4EU,0.24944281578063965
NRDB58KL,0.0833105519413948
TCPJCWZR,0.05388486012816429
KG8LD2BE,0.052291788160800934
FHZ3XFDV,0.3328770101070404
NZKCSDZ4,0.42544397711753845
6DG6KJG4,0.07770790904760361
BVPKDUNU,0.32093170285224915
APR4PQ6X,0.03319084644317627
HPWS8YFG,0.07586944103240967
VRPBGTPU,0.18878918886184692
XBCSX7G7,0.030298788100481033
KEH3G8UA,0.4796261191368103
WXNAVFLT,0.06757980585098267
8J8NJ7M6,0.06078042462468147
D4UW7Y85,0.14708992838859558
SZRESXN7,0.06584193557500839
UUQSXK5T,0.174542635679245
GPMUKOVY,0.19382253289222717
6FYOKAZ5,0.16769376397132874
ENUB4N9S,0.4620671570301056
KERBCSGE,0.9965021014213562
7HTA4C6J,0.4354771375656128
4BTVMT6W,0.07109818607568741
MR3J9USD,0.5369330644607544
7S83FNQW,0.5163705348968506
MSOKLC7S,0.041971225291490555
GFMNATHU,0.056597474962472916
NG4ABA6H,0.9752203822135925
3GFHRAQY,0.3233013153076172
BCSGZZPE,0.25856292247772217
PQ9MCGZC,0.2204861342906952
K7N596CG,0.14184774458408356
8RUL6JEE,0.2317170649766922
CVOFJRMP,0.15619221329689026
B4FQX4HG,0.03351777046918869
W7HAQKDV,0.22764551639556885
8C5PKJ7G,0.16913866996765137
E4GQJZSQ,0.07598435878753662
UENREGNV,0.3253380060195923
CC4LYHEW,0.2930017113685608
GDKGLTBT,0.20053225755691528
G3ER8CGX,0.08907832205295563
ZG4KT59X,0.04142291098833084
LW93KJMZ,0.27108246088027954
9AR5FBSQ,0.21259036660194397
FHLWDMRV,0.06437917053699493
EON5DCWD,0.9861160516738892
J8UXTMYV,0.26850855350494385
IXBW5HZH,0.05545457452535629
LDHQB458,0.2195892035961151
GNHTIKF3,0.054296836256980896
8NO22KTE,0.036319464445114136
SGJFSSJK,0.386037677526474
TD8D3NDD,0.09734509885311127
8RQ27JGU,0.3355347216129303
A8GKBMBO,0.2890186905860901
ODVMNUDE,0.40895870327949524
EA5CRL7L,0.06556626409292221
6UI7RPCH,0.3250802755355835
7BJYM94L,0.07153511047363281
X3PZJF7F,0.49004629254341125
YCSSMPV7,0.48440229892730713
4EV9VXL8,0.21324211359024048
IPNJFQTY,0.23828108608722687
XPWNJRJC,0.04910360276699066
3WHNSBRB,0.4209955334663391
U245YKM8,0.04995403438806534
68EFFKBB,0.8282427191734314
NEUII7AB,0.9904844760894775
F7CSLYWT,0.07137443125247955
5EOMOZHG,0.56862872838974
6CYUTUFN,0.2614234685897827
K7YUC8LF,0.29731839895248413
LSMCXMXA,0.08186019957065582
AALPBPBP,0.1399330049753189
ZPX6VOH2,0.21008607745170593
CDBFWQGM,0.36486417055130005
JUQ76NJV,0.1618754267692566
QHE7UULR,0.06178566813468933
JRMNMZJA,0.0815853476524353
GZ4EZZFX,0.3495456874370575
9L9JFIAR,0.44467586278915405
GTOE4RN4,0.07293571531772614
CUYE7ST4,0.35623401403427124
FFM6DHEA,0.5948308706283569
5XUK7XLZ,0.544610857963562
4HTGJEEZ,0.07491382956504822
RWYBAMRG,0.11263655871152878
RQZGBGGN,0.29596447944641113
ITVSUTU9,0.48513007164001465
6UMDX7NQ,0.5691338181495667
4IVKAFYY,0.38700491189956665
ZKYOSQEU,0.44187629222869873
9JYXIDL4,0.993009090423584
XNURWQBT,0.07764196395874023
HVNIJFQC,0.05529229715466499
CGGVBJKZ,0.9926828145980835
JO9DV3NY,0.2909509539604187
EYENUQR9,0.3693010210990906
FPU4ZI8H,0.2939411401748657
2MALVTY4,0.07086224853992462
QN4REV7D,0.062156978994607925
27F5ZEQA,0.3669899106025696
MKJUE4K2,0.21152833104133606
4ECWF4DN,0.0685422271490097
KWBJAQMY,0.11545272171497345
3YAW8OEY,0.07835669815540314
ZHHFH7H9,0.07349121570587158
BO2822VM,0.11393770575523376
NQZUPVUA,0.060377731919288635
MUT2PZ7T,0.20869243144989014
2MFKPCPS,0.44198501110076904
4RLVOVMJ,0.5093793869018555
JISGN7XF,0.2705872654914856
NNOFHDAC,0.05709037184715271
ODE23CPW,0.025617480278015137
ZNTYNFME,0.30739015340805054
NQM48VKU,0.15574976801872253
DGVBCYY7,0.06776109337806702
9F38NUKC,0.560408353805542
3Z7KCIZS,0.062008872628211975
ERAX3STD,0.08274097740650177
N9TCDYYG,0.06420139968395233
R4UMWUZK,0.27689793705940247
CPERTJBJ,0.08407513797283173
4XK5BMA9,0.0307196956127882
2PKDM5B2,0.03442062437534332
SW5GTHZN,0.42284685373306274
ATJAEQCJ,0.2894034683704376
NHNXBSFY,0.31023725867271423
NRGYTYZJ,0.03104429319500923
UZNABWAT,0.07575880736112595
CVP3VZN5,0.12611553072929382
JEAYZXKC,0.06780295073986053
87LFEVTZ,0.32543033361434937
N7ZEJ2CQ,0.08836790919303894
AQT3ADAP,0.30507463216781616
WC8ROKF8,0.06881646811962128
D9HWEXEV,0.37164807319641113
MMHWGZCN,0.07575534284114838
YKCAQFHU,0.08661359548568726
NDPFBA9X,0.17446401715278625
3T6C7AEA,0.3949078321456909
GZWB38J9,0.05069661885499954
OFTXYNYQ,0.07340680062770844
QYZQIXBJ,0.2382071167230606
N7PJT5HO,0.14599768817424774
JP2PNX9X,0.25935396552085876
N3FUZDIH,0.07679793238639832
UXKAVBLS,0.0327594019472599
G24JWDKS,0.07014593482017517
HQOKKQVX,0.10751879215240479
HTXFVZZG,0.15924812853336334
3TJKVA4J,0.05480390042066574
CRGS7FPX,0.13025358319282532
BTRJTMR3,0.07124883681535721
ERLPQML7,0.05245894193649292
9FDFXYAW,0.4910821318626404
MEEKFDZZ,0.08442673087120056
ZGY8ETLW,0.44448167085647583
AXVUJHT9,0.028330575674772263
35ILRW7D,0.3545042872428894
DR2U5JQX,0.29035231471061707
WHZ7CEY6,0.44551974534988403
UCPMS2KF,0.07050970196723938
HB6MJHDN,0.2871268391609192
7NWFPJ2X,0.34751683473587036
4QXD6K4K,0.3913117051124573
D6H3RTAZ,0.0427936390042305
L67WSXUY,0.35200798511505127
IXHVY78L,0.17430853843688965
H6KE88O6,0.14340096712112427
EAPKN7G8,0.996941328048706
GQXJSFJE,0.3423992395401001
BVHSRABV,0.18298205733299255
DUY76GFX,0.6120235919952393
O7H9KPSD,0.19017383456230164
6EDBA5AN,0.28216874599456787
V24CAXFM,0.21797388792037964
SERPSAWP,0.03549084812402725
H47QYY5K,0.22120603919029236
5TYQNFPE,0.3538147211074829
HGDB7KMR,0.37029188871383667
DWH8Q2S3,0.3941127061843872
USNBQZAK,0.06258432567119598
I89VR4AB,0.19259220361709595
ATZVVXWJ,0.23847278952598572
HOKP6ZTS,0.19520992040634155
ZDKT2SSW,0.16585402190685272
DK5HJYQE,0.125962495803833
ABKW7FGW,0.3657359480857849
BCSW3W7T,0.060708753764629364
6T4VNEWD,0.7054363489151001
XBALBNYB,0.40262842178344727
NWMJR3W5,0.07319699227809906
Q5BJ4ULE,0.08075571805238724
DOFSPEWD,0.4596640467643738
ANX8FUBJ,0.06644958257675171
KPR67SVO,0.045508578419685364
44EV7IJE,0.05984038859605789
VZEK4IOK,0.1898835301399231
CZMKWRQN,0.0908956527709961
VGQUQLXT,0.1683969646692276
MS6GASNJ,0.12307518720626831
4ENG9TKV,0.23684239387512207
UHRRWLGR,0.14002692699432373
APFSHZYP,0.07841567695140839
M7MURWXC,0.3629710376262665
3EOATQBT,0.09800821542739868
MDZG7EZX,0.06654921174049377
QZ6LSSTB,0.1447937786579132
Y7EEZYYS,0.4325622320175171
RYKLU6HL,0.06746920943260193
CWQ8OAQ8,0.1388121396303177
WSFUNE28,0.3311157822608948
9PFQKPRB,0.07707476615905762
MCLXWKBC,0.045387886464595795
NWDXDZEN,0.29973605275154114
EBLDBRDR,0.3861985206604004
CJRW5JYT,0.23834270238876343
CMMKRNUZ,0.5020439624786377
EATPTPY3,0.08163979649543762
J5AGUF6Q,0.29344987869262695
8WYO2BBG,0.31611788272857666
9EPXIMZB,0.09912513941526413
UZERUG9W,0.24589413404464722
QEQ79QUC,0.20221400260925293
ZNHVE7QZ,0.5903072357177734
PU3J43GY,0.27148935198783875
HWDBXAUK,0.06407129764556885
W74BHIAD,0.16718460619449615
MGLDAPOA,0.07902416586875916
BYFCPDX5,0.26146358251571655
S2QDUDEJ,0.9923463463783264
HBYRWBWL,0.030789993703365326
8CIAWHWZ,0.31625258922576904
ZFYFFXT5,0.2966174781322479
UGIADHRB,0.3677346110343933
JDDGRBSU,0.2568800449371338
NBS2LTYW,0.4306679964065552
DBKM3FRW,0.4983466565608978
GLBHRXKB,0.0651223361492157
9WDPTNCN,0.03667901083827019
NVVVFQ9U,0.2052842080593109
6AT635HW,0.07029294967651367
HPHDI6NN,0.07930666208267212
CPNAGJ95,0.05820842087268829
FY6AFNCK,0.9945901036262512
KWQAVZOE,0.421716570854187
HGBDE3LM,0.5171763896942139
SYKEB6EV,0.22213608026504517
9BROJWWS,0.4729725420475006
CG8DGVAV,0.56466144323349
H7MT8CNK,0.22369933128356934
GJVVWNKN,0.3686012625694275
FXWTMJDG,0.07427540421485901
OSNGFACM,0.3136333227157593
PBFT55CF,0.9849666357040405
4P8GFHSL,0.0652490183711052
9ZZ4F4XF,0.15823312103748322
CN4YERMU,0.32536739110946655
8TUDLTWK,0.11509828269481659
USFZPY7Z,0.03727542608976364
VBJXREA8,0.054367803037166595
9LBNXHQ2,0.08588863909244537
PY6HCDWF,0.06572799384593964
9VJMJR6X,0.2156801074743271
4GAEJIQO,0.07297021150588989
F34SD6YQ,0.18257611989974976
HZ3BZVH6,0.07996442914009094
9WVBAWEY,0.2040104866027832
BPNYRSEH,0.07046294212341309
7OGHEHO3,0.1613370180130005
LRJZMHFT,0.07837411761283875
PCHQW72T,0.539054274559021
BFJQGRFT,0.19306151568889618
UVJ6UYBF,0.3390594720840454
LRVO7MCH,0.08034516125917435
EAOF4EYO,0.3635689318180084
5HPCBEQQ,0.2678877115249634
8FJBKABE,0.2149517685174942
27J5UDAU,0.05263684689998627
4MAT9RSM,0.4126844108104706
SBDGZSY9,0.2317296862602234
HPYN9M2Z,0.1443636417388916
G7D2BESM,0.29381418228149414
TWN7YQPN,0.10401909053325653
BJRGMNFZ,0.2598196268081665
9HFPJV3S,0.26324713230133057
6WKJAUAG,0.06500433385372162
BZUANVCU,0.46192699670791626
NYWLDSFZ,0.3702201247215271
LTW8JGAZ,0.06828400492668152
IMDQJUTW,0.17743182182312012
AVHZRCH8,0.5497363209724426
LTSDWAVT,0.06546447426080704
9WVKLADB,0.3312176465988159
GXDSQJS2,0.058601781725883484
4IHXKUNA,0.17282894253730774
BTYDUQPC,0.10024856775999069
BKCNFM72,0.0629640743136406
UMVSSZ9N,0.2049802839756012
N2STVKOI,0.08629943430423737
ZZJQB3EY,0.5716753005981445
FZJK9GH7,0.28327786922454834
NTIWWNVB,0.05774248391389847
NBCRWUBE,0.4822245240211487
UBPYOBYG,0.3710281252861023
K8RKMGVW,0.6157581806182861
HFTH3NC2,0.051550839096307755
759LCPDE,0.15481312572956085
DYKME2AY,0.3781251907348633
VZHURNZD,0.03467455506324768
EAJJBYHU,0.3216235041618347
T97TKZNT,0.20972223579883575
IXOEQ2YD,0.9644788503646851
BWKXTBCF,0.20219457149505615
DNKPRVB3,0.3307380676269531
JQCF2PXG,0.0649518147110939
GIABLCP4,0.08306155353784561
FDIC7S35,0.672225832939148
5RTNFJEV,0.03141353279352188
OBZ4CU77,0.17694807052612305
XMVX6WEB,0.1864946186542511
MHARJGPA,0.07818270474672318
2QI5GPDU,0.37016618251800537
AE2NBAJ3,0.02571498602628708
MDLANJZG,0.035092685371637344
7TAP99MA,0.1672600507736206
A6AMKR2Z,0.23323547840118408
DX69CFXV,0.28097638487815857
HKCKEKV4,0.46278536319732666
CBNWXPJJ,0.3045104444026947
Z3SJXFCA,0.06554603576660156
RHTCABWR,0.9091528654098511
ILGMVREG,0.11240530014038086
BZK32SSP,0.11250394582748413
25RR4UGE,0.08732382953166962
9ZQFVNWY,0.2867358326911926
FFSTFCAA,0.05558246374130249
MBEDAX9Z,0.3351999521255493
IYERPTUY,0.08711300790309906
SBNMNBJE,0.02762211300432682
CPWDDHBP,0.4117951989173889
EN5EXSVB,0.02793792262673378
EFT7687S,0.17962512373924255
DUPIVFIW,0.08450736850500107
HTVBHNFH,0.08506302535533905
GFTV6AXH,0.07977510988712311
NTNK2ZYN,0.1850443333387375
NZ2MDLPM,0.34770458936691284
UU4ECFQ5,0.09910900145769119
FFWGNGVJ,0.06617717444896698
JDQIBLRI,0.07269864529371262
ZAWUVVWA,0.08940678834915161
FC24V4XD,0.40536993741989136
EKTZZYA2,0.29199331998825073
RVRMHDD8,0.04478367418050766
3RASGR5Y,0.08070456236600876
QRBESHHG,0.06426002085208893
MXYLFHSV,0.26899224519729614
TY85POPR,0.029866013675928116
BHXO9INE,0.05354839563369751
S2RKLYZH,0.23661020398139954
98GUQS9R,0.5182076096534729
6VD8FK4Y,0.05848737433552742
FMUHBZHQ,0.08809122443199158
IHQY3US8,0.2423563003540039
VDSNW6DR,0.3092415928840637
JF8E8TCY,0.19486838579177856
EKVBDN5B,0.16581077873706818
LJOYHFHT,0.6271231174468994
8WBDXKKG,0.3292194604873657
LNAASJ6O,0.14817118644714355
HGTW39J8,0.24907931685447693
AMYH3YSJ,0.06823745369911194
QZRPEWE6,0.06877851486206055
9RBSJHBJ,0.3306075930595398
EFZ3ADG9,0.08718271553516388
CMQX6K9J,0.16946378350257874
DBVXEJCR,0.08382698893547058
PLYKWBFR,0.09905824065208435
7QNURUDE,0.14638742804527283
M8TD2YPV,0.2964569330215454
JVJZVKUJ,0.38015633821487427
XVUVCSM8,0.5169157981872559
C9CMNJEH,0.24289488792419434
IQLV6HTY,0.06545934081077576
ELG7YZUM,0.06619115173816681
PU9KWVOH,0.43819648027420044
HAYJGRRV,0.08614248782396317
KBKUHSLA,0.2314407229423523
USL6KBDY,0.06771685183048248
ZGLCSKTI,0.30975717306137085
9JQWNRGA,0.06962068378925323
EBVUVT88,0.05567687004804611
9ZU5GNSK,0.17355014383792877
EC7NIRSV,0.0925607681274414
JJ23TDTX,0.2901553511619568
IZWY5RYD,0.07916310429573059
TSYCNH93,0.07579991221427917
QSY6Q77W,0.5354028940200806
TOBSGQ3J,0.1974843144416809
FKGE6YRE,0.32947343587875366
MGAYPPJE,0.07273523509502411
IJRFUH6V,0.36331039667129517
KX9Y3LCV,0.07038349658250809
2ZDDJYHE,0.4282549023628235
NBMLMYQE,0.1989191770553589
E8XWCECR,0.10539503395557404
5FP4HKBU,0.08245955407619476
FUKFFD3F,0.5572904944419861
8BDSMQUY,0.058431267738342285
39T7KUFC,0.43174153566360474
HZSPWI2U,0.6935218572616577
LEJJKOWC,0.06772585958242416
DR5F2HVS,0.18716034293174744
BJA5TRWJ,0.5570591688156128
NCVH9WFE,0.4200202226638794
ME3XYUC5,0.26575711369514465
VLCHSDHG,0.24108967185020447
59CV3HQQ,0.12429889291524887
JTAEBBQM,0.08593486249446869
OBHDYLE2,0.20087876915931702
EUEGA65T,0.06374221295118332
MO9XWHWE,0.1074630618095398
K3JSVGHE,0.10702724009752274
JFHAQZQM,0.23211073875427246
22IQJE4I,0.36856430768966675
F57YH86H,0.1423678696155548
BPNYWIPI,0.06687787920236588
FJB78783,0.23412424325942993
DIVE6ZUL,0.5167037844657898
YACVPC9M,0.6304837465286255
A3FM9UVE,0.09448698163032532
9NE6ZC2Q,0.275412380695343
4NHTDBJN,0.23509442806243896
3FH863BT,0.030664244666695595
3UBBVIGN,0.2975941300392151
NNP9TLV2,0.1854160726070404
SA7VUUTE,0.05604970455169678
ROG7ONJG,0.27689361572265625
ICEBXJHF,0.06418547034263611
HFTYHFAZ,0.19150856137275696
EC5IQBEK,0.09696485847234726
VQPXGNJV,0.061319731175899506
BNE8WOYV,0.19280670583248138
MKEXSYJN,0.1534094214439392
B2MY2KQE,0.06949464976787567
GZVND3WE,0.29921388626098633
JZ8ASRBZ,0.9832329750061035
UMQWVVHH,0.5491864681243896
MDGISGP7,0.06213260442018509
JMVHKVGP,0.06177714467048645
G5GPWASE,0.40621471405029297
A9H3PMBD,0.08321820199489594
DKEMLQCU,0.2304253727197647
VVPNRFRF,0.49048012495040894
AVIBMJNL,0.2425796389579773
3FNEIWTQ,0.050940483808517456
WMQIVFIH,0.23788529634475708
GUSEEXX5,0.32479071617126465
HZBZ7QMH,0.09153328090906143
KMTZWEXS,0.03246733173727989
62AXBXBL,0.07182672619819641
FW6GESXM,0.1011127233505249
A67RATVB,0.06737256050109863
HUWJHKEG,0.06805174052715302
KCHF33KH,0.5787129402160645
CJUKTB4B,0.30906808376312256
FA8NWHGK,0.23562902212142944
6UZE4NSH,0.4669603705406189
4UUZBMXW,0.08763009309768677
QMRXRYDB,0.037181343883275986
M3A5BVAC,0.9589298963546753
II63YKTB,0.24626632034778595
4OYB27TY,0.20115774869918823
IEN9X6H8,0.0597909577190876
U9VVATUM,0.4178459644317627
SFOYCMRR,0.4474025070667267
O7WYJHA5,0.40941354632377625
STEKRYHT,0.02922210842370987
QSX9J6OF,0.3214036226272583
EVT46GYN,0.04284989833831787
IQHUPR8Z,0.2100202590227127
98WUTF8M,0.03323322534561157
5JUSHPUM,0.0766979306936264
9FMK8FZU,0.07998098433017731
WPWW4JUN,0.532373309135437
8QUXAAHS,0.07601086795330048
EU8RGIP7,0.18468299508094788
BFT7ZJQO,0.06021064519882202
4EQAO8W3,0.44245755672454834
F3RWQSVQ,0.19410055875778198
FUA3S84W,0.10771839320659637
G9WITTNH,0.21491287648677826
TE4CM6N8,0.9966742992401123
L93TY7Q6,0.09016534686088562
MK46HOFS,0.31148213148117065
NSUSAJ7C,0.039595216512680054
ZQXJP6PH,0.31128567457199097
YX6PNVKN,0.10362804681062698
7V7IJDSU,0.3236345648765564
BSDHE7F2,0.3358345031738281
DV5EXZEZ,0.22899304330348969
VDKS85PW,0.2986648678779602
4W48SFHV,0.42406946420669556
ANGVCUXZ,0.0771106630563736
IOST7D8C,0.7345691919326782
HAQAECZX,0.04384218156337738
GAB49KQU,0.21344596147537231
GEBCXWCU,0.2908404469490051
JPT2DAGQ,0.4790835380554199
RXYEGKFP,0.5239529609680176
4R6HCRNW,0.05440746247768402
MWRTSE9B,0.2442261278629303
JAC7FJCA,0.38654154539108276
5DCT43QX,0.035901255905628204
GFZMAKDD,0.0967375785112381
8WVWSZNF,0.16467317938804626
